datetime,action,price,position_size,pnl,cumulative_equity,interpolated_equity
2018-07-04 06:30:00,BUY,1256.96,0.8782096881673712,0.0,0.0,1103.874449638859
2018-07-10 19:30:00,SELL,1254.47,0.8782096881673712,-2.18674212353676,1101.6877075153222,1101.6877075153222
2018-07-23 07:30:00,BUY,1231.78,0.8943867472400284,0.0,0.0,1101.6877075153222
2018-07-24 12:00:00,SELL,1223.84,0.8943867472400284,-7.1014307730858945,1094.5862767422364,1094.5862767422364
2018-07-25 09:30:00,BUY,1227.49,0.8917272456331509,0.0,0.0,1094.5862767422364
2018-07-27 04:30:00,SELL,1222.65,0.8917272456331509,-4.315959868864411,1090.270316873372,1090.270316873372
2018-08-08 10:30:00,BUY,1214.63,0.8976151724174208,0.0,0.0,1090.270316873372
2018-08-08 15:30:00,SELL,1208.38,0.8976151724174208,-5.610094827608918,1084.660222045763,1084.660222045763
2018-08-08 21:30:00,BUY,1213.01,0.8941890190895071,0.0,0.0,1084.660222045763
2018-08-10 20:00:00,SELL,1211.34,0.8941890190895071,-1.4932956618795288,1083.1669263838835,1083.1669263838835
2018-08-20 15:00:00,BUY,1185.68,0.9135406908979518,0.0,0.0,1083.1669263838835
2018-08-24 01:00:00,SELL,1185.33,0.9135406908979518,-0.3197392418144318,1082.847187142069,1082.847187142069
2018-08-24 23:00:00,BUY,1205.74,0.8980768549953299,0.0,0.0,1082.847187142069
2018-08-30 13:00:00,SELL,1202.44,0.8980768549953299,-2.963653621484582,1079.8835335205845,1079.8835335205845
2018-09-06 15:30:00,BUY,1203.84,0.8970324407899593,0.0,0.0,1079.8835335205845
2018-09-10 09:00:00,SELL,1193.6,0.8970324407899593,-9.185612193689167,1070.6979213268953,1070.6979213268953
2018-09-12 21:30:00,BUY,1208.01,0.8863320016613234,0.0,0.0,1070.6979213268953
2018-09-17 09:30:00,SELL,1195.68,0.8863320016613234,-10.928473580484024,1059.7694477464113,1059.7694477464113
2018-09-19 17:00:00,BUY,1202.62,0.8812172155347586,0.0,0.0,1059.7694477464113
2018-09-24 05:30:00,SELL,1195.89,0.8812172155347586,-5.930591860548702,1053.8388558858626,1053.8388558858626
2018-10-02 16:00:00,BUY,1201.8,0.8768837209900671,0.0,0.0,1053.8388558858626
2018-10-08 13:30:00,SELL,1194.21,0.8768837209900671,-6.655547442314628,1047.183308443548,1047.183308443548
2018-10-11 14:30:00,BUY,1203.82,0.869883627488784,0.0,0.0,1047.183308443548
2018-10-18 04:00:00,SELL,1223.14,0.869883627488784,16.8061516830835,1063.9894601266315,1063.9894601266315
2018-10-19 12:00:00,BUY,1228.14,0.8663421597917431,0.0,0.0,1063.9894601266315
2018-10-22 18:30:00,SELL,1221.45,0.8663421597917431,-5.7958290490068975,1058.1936310776246,1058.1936310776246
2018-10-23 15:00:00,BUY,1238.69,0.854284470753477,0.0,0.0,1058.1936310776246
2018-10-29 19:30:00,SELL,1226.74,0.854284470753477,-10.208699425504165,1047.9849316521204,1047.9849316521204
2018-11-02 02:30:00,BUY,1233.0,0.8499472276172915,0.0,0.0,1047.9849316521204
2018-11-07 07:30:00,SELL,1228.91,0.8499472276172915,-3.4762841609547195,1044.5086474911657,1044.5086474911657
2018-11-15 11:00:00,BUY,1214.95,0.8597132783169394,0.0,0.0,1044.5086474911657
2018-11-26 04:30:00,SELL,1222.87,0.8597132783169394,6.808929164270012,1051.3175766554357,1051.3175766554357
2018-11-29 14:30:00,BUY,1226.61,0.8570919661958045,0.0,0.0,1051.3175766554357
2018-12-12 21:30:00,SELL,1245.24,0.8570919661958045,15.96762333022798,1067.2851999856637,1067.2851999856637
2018-12-12 22:00:00,BUY,1245.72,0.8567617120907296,0.0,0.0,1067.2851999856637
2018-12-13 07:30:00,SELL,1244.93,0.8567617120907296,-0.6768417525515815,1066.608358233112,1066.608358233112
2018-12-18 06:00:00,BUY,1248.89,0.8540450786163009,0.0,0.0,1066.608358233112
2019-01-08 10:30:00,SELL,1283.12,0.8540450786163009,29.23396304103585,1095.842321274148,1095.842321274148
2019-01-10 07:00:00,BUY,1296.31,0.8453551398000076,0.0,0.0,1095.842321274148
2019-01-15 19:00:00,SELL,1288.17,0.8453551398000076,-6.881190837972099,1088.9611304361758,1088.9611304361758
2019-01-16 22:30:00,BUY,1293.09,0.8421386991131135,0.0,0.0,1088.9611304361758
2019-01-18 12:30:00,SELL,1285.93,0.8421386991131135,-6.029713085649746,1082.931417350526,1082.931417350526
2019-01-25 15:30:00,BUY,1288.62,0.8403807308209761,0.0,0.0,1082.931417350526
2019-02-04 15:00:00,SELL,1311.93,0.8403807308209761,19.58927483543721,1102.5206921859633,1102.5206921859633
2019-02-08 23:30:00,BUY,1314.17,0.8389483036334441,0.0,0.0,1102.5206921859633
2019-02-11 20:00:00,SELL,1308.34,0.8389483036334441,-4.891068610183083,1097.6296235757802,1097.6296235757802
2019-02-12 19:00:00,BUY,1309.78,0.8380259460182475,0.0,0.0,1097.6296235757802
2019-02-14 07:00:00,SELL,1308.57,0.8380259460182475,-1.0140113946820293,1096.6156121810982,1096.6156121810982
2019-02-15 08:30:00,BUY,1314.48,0.8342581189376013,0.0,0.0,1096.6156121810982
2019-02-22 05:30:00,SELL,1325.38,0.8342581189376013,9.093413496419771,1105.709025677518,1105.709025677518
2019-03-08 11:30:00,BUY,1294.21,0.8543505502797212,0.0,0.0,1105.709025677518
2019-03-15 04:00:00,SELL,1295.49,0.8543505502797212,1.0935687043579492,1106.802594381876,1106.802594381876
2019-03-18 01:30:00,BUY,1302.25,0.8499156032880598,0.0,0.0,1106.802594381876
2019-03-27 23:30:00,SELL,1309.43,0.8499156032880598,6.102394031608355,1112.9049884134843,1112.9049884134843
2019-04-03 19:00:00,BUY,1291.35,0.8618151457106782,0.0,0.0,1112.9049884134843
2019-04-04 16:00:00,SELL,1282.58,0.8618151457106782,-7.5581188278827085,1105.3468695856016,1105.3468695856016
2019-04-05 02:30:00,BUY,1292.19,0.8554058378300416,0.0,0.0,1105.3468695856016
2019-04-05 06:30:00,SELL,1287.94,0.8554058378300416,-3.635474810777623,1101.711394774824,1101.711394774824
2019-04-05 19:00:00,BUY,1291.9,0.8527838027516246,0.0,0.0,1101.711394774824
2019-04-12 03:00:00,SELL,1292.83,0.8527838027516246,0.7930889365588882,1102.5044837113828,1102.5044837113828
2019-04-25 10:00:00,BUY,1277.48,0.863030719628787,0.0,0.0,1102.5044837113828
2019-05-01 21:30:00,SELL,1276.33,0.863030719628787,-0.9924853275731493,1101.5119983838097,1101.5119983838097
2019-05-06 09:30:00,BUY,1282.32,0.858999312483475,0.0,0.0,1101.5119983838097
2019-05-16 22:00:00,SELL,1286.59,0.858999312483475,3.667927064304422,1105.179925448114,1105.179925448114
2019-05-23 19:30:00,BUY,1285.76,0.8595538245458827,0.0,0.0,1105.179925448114
2019-05-29 03:30:00,SELL,1280.97,0.8595538245458827,-4.117262819574762,1101.0626626285393,1101.0626626285393
2019-05-31 05:30:00,BUY,1290.81,0.8530013422800717,0.0,0.0,1101.0626626285393
2019-06-10 20:00:00,SELL,1325.58,0.8530013422800717,29.658856671078183,1130.7215192996175,1130.7215192996175
2019-06-12 20:30:00,BUY,1333.18,0.8481386754223866,0.0,0.0,1130.7215192996175
2019-06-18 07:30:00,SELL,1341.84,0.8481386754223866,7.344880929157625,1138.0664002287751,1138.0664002287751
2019-06-18 12:00:00,BUY,1344.9,0.8462089376375753,0.0,0.0,1138.0664002287751
2019-06-27 04:30:00,SELL,1408.17,0.8462089376375753,53.53963948432943,1191.6060397131046,1191.6060397131046
2019-07-03 05:30:00,BUY,1423.49,0.8371017988978529,0.0,0.0,1191.6060397131046
2019-07-08 03:30:00,SELL,1397.92,0.8371017988978529,-21.404692997818074,1170.2013467152865,1170.2013467152865
2019-07-11 02:30:00,BUY,1422.02,0.8229148301115923,0.0,0.0,1170.2013467152865
2019-07-16 21:30:00,SELL,1403.65,0.8229148301115923,-15.116945429149837,1155.0844012861367,1155.0844012861367
2019-07-18 02:00:00,BUY,1426.37,0.8098069934772442,0.0,0.0,1155.0844012861367
2019-07-23 09:00:00,SELL,1417.33,0.8098069934772442,-7.320655221034258,1147.7637460651024,1147.7637460651024
2019-07-30 01:30:00,BUY,1424.66,0.8056404658410444,0.0,0.0,1147.7637460651024
2019-08-01 08:00:00,SELL,1409.36,0.8056404658410444,-12.326299127368202,1135.4374469377342,1135.4374469377342
2019-08-02 10:30:00,BUY,1439.18,0.7889474888045513,0.0,0.0,1135.4374469377342
2019-08-14 15:30:00,SELL,1512.59,0.7889474888045513,57.916635153142124,1193.3540820908763,1193.3540820908763
2019-08-14 21:00:00,BUY,1518.73,0.7857578911925598,0.0,0.0,1193.3540820908763
2019-08-19 06:00:00,SELL,1508.88,0.7857578911925598,-7.739715228246723,1185.6143668626296,1185.6143668626296
2019-08-23 20:00:00,BUY,1527.56,0.7761491312044239,0.0,0.0,1185.6143668626296
2019-08-30 04:30:00,SELL,1526.61,0.7761491312044239,-0.7373416746440853,1184.8770251879855,1184.8770251879855
2019-09-03 22:30:00,BUY,1545.46,0.7666824280071859,0.0,0.0,1184.8770251879855
2019-09-06 03:30:00,SELL,1517.51,0.7666824280071859,-21.42877386280088,1163.4482513251846,1163.4482513251846
2019-09-12 20:00:00,BUY,1499.66,0.775808017367393,0.0,0.0,1163.4482513251846
2019-09-19 04:30:00,SELL,1493.04,0.775808017367393,-5.135849074972157,1158.3124022502125,1158.3124022502125
2019-09-20 12:00:00,BUY,1504.46,0.7699190422146235,0.0,0.0,1158.3124022502125
2019-09-26 08:30:00,SELL,1508.42,0.7699190422146235,3.048879407170034,1161.3612816573825,1161.3612816573825
2019-10-03 02:00:00,BUY,1499.69,0.7744008972903617,0.0,0.0,1161.3612816573825
2019-10-08 06:30:00,SELL,1491.34,0.7744008972903617,-6.466247492374578,1154.895034165008,1154.895034165008
2019-10-09 09:30:00,BUY,1508.24,0.7657236475395215,0.0,0.0,1154.895034165008
2019-10-11 04:00:00,SELL,1495.92,0.7657236475395215,-9.433715337686863,1145.461318827321,1145.461318827321
2019-10-17 15:30:00,BUY,1490.15,0.7686886010316551,0.0,0.0,1145.461318827321
2019-10-22 04:00:00,SELL,1483.71,0.7686886010316551,-4.950354590643883,1140.5109642366772,1140.5109642366772
2019-10-23 17:30:00,BUY,1493.53,0.7636344527640404,0.0,0.0,1140.5109642366772
2019-10-29 07:30:00,SELL,1491.82,0.7636344527640404,-1.3058149142264028,1139.2051493224508,1139.2051493224508
2019-10-31 15:00:00,BUY,1506.9,0.7559925338923954,0.0,0.0,1139.2051493224508
2019-11-05 17:00:00,SELL,1487.19,0.7559925338923954,-14.90061284301919,1124.3045364794316,1124.3045364794316
2019-11-13 23:00:00,BUY,1462.44,0.7687867785888184,0.0,0.0,1124.3045364794316
2019-11-22 01:30:00,SELL,1465.12,0.7687867785888184,2.060348566617904,1126.3648850460495,1126.3648850460495
2019-11-29 19:30:00,BUY,1463.97,0.7693906876821585,0.0,0.0,1126.3648850460495
2019-12-06 21:00:00,SELL,1460.19,0.7693906876821585,-2.9082967994384035,1123.456588246611,1123.456588246611
2019-12-11 22:00:00,BUY,1475.12,0.7616035225924747,0.0,0.0,1123.456588246611
2019-12-19 15:00:00,SELL,1474.56,0.7616035225924747,-0.4264979726517595,1123.0300902739593,1123.0300902739593
2019-12-19 19:30:00,BUY,1479.83,0.7588912849948706,0.0,0.0,1123.0300902739593
2020-01-09 10:30:00,SELL,1547.37,0.7588912849948706,51.25551738855347,1174.2856076625128,1174.2856076625128
2020-01-15 20:00:00,BUY,1553.6,0.7558480996797843,0.0,0.0,1174.2856076625128
2020-01-22 08:00:00,SELL,1552.21,0.7558480996797843,-1.0506288585547736,1173.234978803958,1173.234978803958
2020-01-23 19:30:00,BUY,1567.26,0.7485898822173462,0.0,0.0,1173.234978803958
2020-01-29 13:00:00,SELL,1571.25,0.7485898822173462,2.9868736300472847,1176.2218524340053,1176.2218524340053
2020-01-30 08:30:00,BUY,1579.3,0.7447741736427566,0.0,0.0,1176.2218524340053
2020-02-04 09:00:00,SELL,1573.63,0.7447741736427566,-4.22286956455423,1171.998982869451,1171.998982869451
2020-02-07 11:00:00,BUY,1566.72,0.7480589913127114,0.0,0.0,1171.998982869451
2020-02-12 10:00:00,SELL,1564.33,0.7480589913127114,-1.7878609892372879,1170.2111218802138,1170.2111218802138
2020-02-13 12:30:00,BUY,1574.44,0.7432554571023435,0.0,0.0,1170.2111218802138
2020-02-26 16:30:00,SELL,1635.12,0.7432554571023435,45.1007411369701,1215.311863017184,1215.311863017184
2020-03-04 06:30:00,BUY,1643.1,0.739645708123172,0.0,0.0,1215.311863017184
2020-03-10 22:00:00,SELL,1651.92,0.739645708123172,6.5236751456463935,1221.8355381628303,1221.8355381628303
2020-03-23 18:00:00,BUY,1543.18,0.7917647572952152,0.0,0.0,1221.8355381628303
2020-03-31 14:00:00,SELL,1599.01,0.7917647572952152,44.20422639979188,1266.0397645626222,1266.0397645626222
2020-04-03 07:30:00,BUY,1611.86,0.7854526848253709,0.0,0.0,1266.0397645626222
2020-04-17 12:00:00,SELL,1693.83,0.7854526848253709,64.3835565751358,1330.423321137758,1330.423321137758
2020-04-22 21:30:00,BUY,1714.8,0.7758475164087696,0.0,0.0,1330.423321137758
2020-04-28 06:30:00,SELL,1698.22,0.7758475164087696,-12.863551822057161,1317.5597693157008,1317.5597693157008
2020-05-04 20:00:00,BUY,1705.56,0.7725086008793012,0.0,0.0,1317.5597693157008
2020-05-07 05:00:00,SELL,1692.04,0.7725086008793012,-10.444316283888156,1307.1154530318126,1307.1154530318126
2020-05-08 03:30:00,BUY,1714.43,0.7624198439316932,0.0,0.0,1307.1154530318126
2020-05-11 22:30:00,SELL,1696.81,0.7624198439316932,-13.433837650076384,1293.6816153817363,1293.6816153817363
2020-05-14 01:30:00,BUY,1716.88,0.7535073012567776,0.0,0.0,1293.6816153817363
2020-05-21 15:30:00,SELL,1737.27,0.7535073012567776,15.36401387262572,1309.045629254362,1309.045629254362
2020-05-29 08:30:00,BUY,1721.6,0.7603657233122456,0.0,0.0,1309.045629254362
2020-06-03 13:00:00,SELL,1719.38,0.7603657233122456,-1.688011905753001,1307.357617348609,1307.357617348609
2020-06-09 18:00:00,BUY,1717.52,0.7611891665591137,0.0,0.0,1307.357617348609
2020-06-15 19:00:00,SELL,1719.74,0.7611891665591137,1.6898399497613354,1309.0474572983703,1309.0474572983703
2020-06-19 08:00:00,BUY,1727.48,0.7577786471035093,0.0,0.0,1309.0474572983703
2020-06-26 17:30:00,SELL,1755.46,0.7577786471035093,21.202646545956213,1330.2501038443265,1330.2501038443265
2020-06-26 23:00:00,BUY,1769.73,0.7516683922656713,0.0,0.0,1330.2501038443265
2020-07-02 13:00:00,SELL,1773.17,0.7516683922656713,2.585739269393798,1332.8358431137203,1332.8358431137203
2020-07-03 11:00:00,BUY,1774.26,0.7512066118346354,0.0,0.0,1332.8358431137203
2020-07-14 11:30:00,SELL,1801.19,0.7512066118346354,20.2299940567068,1353.0658371704271,1353.0658371704271
2020-07-15 09:00:00,BUY,1807.83,0.7484474962637124,0.0,0.0,1353.0658371704271
2020-07-17 03:00:00,SELL,1798.52,0.7484474962637124,-6.968046190215091,1346.097790980212,1346.097790980212
2020-07-20 06:00:00,BUY,1808.01,0.7445189965654018,0.0,0.0,1346.097790980212
2020-08-10 15:30:00,SELL,2033.01,0.7445189965654018,167.51677422721536,1513.6145652074274,1513.6145652074274
2020-08-17 10:30:00,BUY,1954.43,0.7744531987369347,0.0,0.0,1513.6145652074274
2020-08-20 06:00:00,SELL,1951.42,0.7744531987369347,-2.331104128198149,1511.2834610792293,1511.2834610792293
2020-08-27 08:00:00,BUY,1943.59,0.7775731821419277,0.0,0.0,1511.2834610792293
2020-09-02 21:30:00,SELL,1941.41,0.7775731821419277,-1.6951095370693565,1509.58835154216,1509.58835154216
2020-09-09 18:30:00,BUY,1943.47,0.7767489858563085,0.0,0.0,1509.58835154216
2020-09-17 15:30:00,SELL,1943.02,0.7767489858563085,-0.3495370436353369,1509.2388144985246,1509.2388144985246
2020-09-29 06:00:00,BUY,1883.29,0.8013841811396676,0.0,0.0,1509.2388144985246
2020-10-07 06:00:00,SELL,1881.74,0.8013841811396676,-1.2421454807665668,1507.996669017758,1507.996669017758
2020-10-09 11:00:00,BUY,1915.87,0.7871080339572926,0.0,0.0,1507.996669017758
2020-10-14 03:00:00,SELL,1892.11,0.7871080339572926,-18.7016868868252,1489.2949821309328,1489.2949821309328
2020-10-16 18:30:00,BUY,1901.5,0.7832211318069592,0.0,0.0,1489.2949821309328
2020-10-23 04:30:00,SELL,1904.3,0.7832211318069592,2.1930191690594256,1491.4880012999922,1491.4880012999922
2020-10-28 08:30:00,BUY,1908.32,0.7815712256330135,0.0,0.0,1491.4880012999922
2020-10-28 15:30:00,SELL,1882.32,0.7815712256330135,-20.32085186645827,1471.167149433534,1471.167149433534
2020-11-02 22:00:00,BUY,1894.51,0.776542298237293,0.0,0.0,1471.167149433534
2020-11-10 01:00:00,SELL,1866.94,0.776542298237293,-21.409271162402092,1449.7578782711319,1449.7578782711319
2020-11-13 17:00:00,BUY,1889.64,0.7672137964221396,0.0,0.0,1449.7578782711319
2020-11-18 13:00:00,SELL,1875.15,0.7672137964221396,-11.116927910156619,1438.6409503609752,1438.6409503609752
2020-12-02 02:00:00,BUY,1812.92,0.7935490536598279,0.0,0.0,1438.6409503609752
2020-12-10 04:30:00,SELL,1840.81,0.7935490536598279,22.13208310657251,1460.7730334675477,1460.7730334675477
2020-12-15 19:30:00,BUY,1850.41,0.7894320898976701,0.0,0.0,1460.7730334675477
2020-12-22 16:00:00,SELL,1878.6,0.7894320898976701,22.25409061421533,1483.027124081763,1483.027124081763
2020-12-28 03:00:00,BUY,1894.6,0.7827652929809792,0.0,0.0,1483.027124081763
2021-01-07 11:00:00,SELL,1920.45,0.7827652929809792,20.234482823558437,1503.2616069053215,1503.2616069053215
2021-01-20 06:00:00,BUY,1850.03,0.8125606649110131,0.0,0.0,1503.2616069053215
2021-01-25 07:30:00,SELL,1853.24,0.8125606649110131,2.608319734364386,1505.869926639686,1505.869926639686
2021-01-29 17:00:00,BUY,1860.72,0.8092942122617512,0.0,0.0,1505.869926639686
2021-01-29 19:00:00,SELL,1855.57,0.8092942122617512,-4.167865193148145,1501.7020614465378,1501.7020614465378
2021-01-29 21:00:00,BUY,1850.46,0.81152905842144,0.0,0.0,1501.7020614465378
